priority_tier,area,store_name,address,phone,map_link,instagram_or_site,review_count,rating,store_type,store_tone,location_score,specialty_score,contactability_score,total_score,priority_grade,message_type,contact_status,last_contact_date,notes,sms_ready,source_bucket,cleanup_flags,cluster,send_score,send_priority_bucket,recommended_wave,send_order,batch_hint,priority_reason
3,구로디지털단지,마크전자담배 가산점,서울 금천구 가산동,010-8961-3375,,,,,전자담배 전문점,가산디지털 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,혼합 고회전 상권,12.20,P3,Wave 3,327,Batch 11,"score 12.2, message_type1, flags:draft_only"
3,구로디지털단지,베이프큐 가산점,서울 금천구 가산동,010-4209-9954,,,,,전자담배 전문점,가산디지털 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,혼합 고회전 상권,12.20,P3,Wave 3,328,Batch 11,"score 12.2, message_type1, flags:draft_only"
3,구로디지털단지,신도림 미쓰전자담배,서울 구로구 경인로 643 신도림2차동아 A상가 1층 133호,010-6624-2288,,,,,전자담배 전문점,신도림 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,혼합 고회전 상권,12.20,P3,Wave 3,329,Batch 11,"score 12.2, message_type1, flags:draft_only"
3,구로디지털단지,원베이프 개봉동점,서울 구로구 경인로 320,010-5212-5995,,,,,전자담배 전문점,개봉 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,혼합 고회전 상권,12.20,P3,Wave 3,330,Batch 11,"score 12.2, message_type1, flags:draft_only"
3,구로디지털단지,원타임 신도림,서울 구로구 경인로67길 23 (신도림2차푸르지오) 상가,010-2356-0059,,,,,전자담배 전문점,신도림 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,혼합 고회전 상권,12.20,P3,Wave 3,331,Batch 11,"score 12.2, message_type1, flags:draft_only"
3,구로디지털단지,전자담배멀티샵 구로,서울 구로구 경인로 206 1층,010-8644-5330,,,,,전자담배 전문점,구로 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,혼합 고회전 상권,12.20,P3,Wave 3,332,Batch 11,"score 12.2, message_type1, flags:draft_only"
3,구로디지털단지,키츠베이프,서울 금천구 가산동,010-2568-9378,,,,,전자담배 전문점,가산디지털 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,혼합 고회전 상권,12.20,P3,Wave 3,333,Batch 11,"score 12.2, message_type1, flags:draft_only"
3,마포/공덕,마포 베이프 대흥 이지전자담배,서울 마포구 대흥동,010-8988-8563,,,,,전자담배 전문점,대흥 상권,3,4,5,12,A,1,미접촉,,기존 이지 대흥동과 동일. 중복 확인 필요; 동일 연락처 중복 병합: 이지 대흥동 | 서울 마포구 대흥동,yes,web_search_draft,merged_dup_history,혼합 고회전 상권,12.10,P3,Wave 3,334,Batch 11,"score 12.1, message_type1, flags:merged_dup_history"
3,마포/공덕,원더베이프 상암점,서울 마포구 상암동,010-4410-5595,,,,,전자담배 전문점,상암/마포 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안; 동일 연락처 중복 병합: 원더베이프 상암 | 서울 마포구 상암동,yes,web_search_draft,merged_dup_history,혼합 고회전 상권,12.10,P3,Wave 3,335,Batch 11,"score 12.1, message_type1, flags:merged_dup_history"
2,은평/연신내,라미야은평점,서울 은평구 통일로 856 (불광동) 메트로타워 지하1층 17호,010-8711-8200,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,불광/연신내 상권,3,4,5,12,A,2,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,13.60,P3,Wave 3,336,Batch 12,"score 13.6, linked source"
3,강서/마곡,더몬스터 강서점,서울 강서구 공항대로46길 9 연우넥스트뷰 101호,010-4807-6793,http://litmuskorea.co.kr/sitefront/Litmuskorea/stores/,,,,전자담배 전문점,화곡 생활상권,3,4,5,12,A,2,미접촉,,"공식 스토어 로케이터 재확인 2026-04-10, 리트머스코리아 취급점 페이지 기반 비핫스팟 확장 추가",yes,official_locator,,확장/생활상권,13.40,P3,Wave 3,337,Batch 12,"score 13.4, official source"
3,동대문/청량리,하카전자담배 답십리점,서울 동대문구 답십리로 173 1층,010-7288-3758,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,답십리 생활상권,3,4,5,12,A,2,미접촉,,"공식 스토어 로케이터 재확인 2026-04-10, 마샤 베이프 매장 페이지 기반 비핫스팟 확장 추가",yes,official_locator,,확장/생활상권,13.40,P3,Wave 3,338,Batch 12,"score 13.4, official source"
3,서초/양재,증기기관 서초점,서울 서초구 서초중앙로24길 5 맨투맨빌딩 104호,010-9340-6927,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,서초 생활상권,3,4,5,12,A,2,미접촉,,"공식 스토어 로케이터 재확인 2026-04-10, 마샤 베이프 매장 페이지 기반 비핫스팟 확장 추가",yes,official_locator,,확장/생활상권,13.40,P3,Wave 3,339,Batch 12,"score 13.4, official source"
3,천호/강동,하카강동점,서울 강동구 양재대로 1599 102호,010-8677-9070,http://litmuskorea.co.kr/sitefront/Litmuskorea/stores/,,,,전자담배 전문점,천호 생활상권,3,4,5,12,A,2,미접촉,,"공식 스토어 로케이터 재확인 2026-04-10, 리트머스코리아 취급점 페이지 기반 비핫스팟 확장 추가",yes,official_locator,,확장/생활상권,13.40,P3,Wave 3,340,Batch 12,"score 13.4, official source"
3,강서/마곡,구구미니 전자담배 화곡,서울 강서구 화곡동,010-4675-0251,https://jokoonmini.com/,,,,전자담배 전문점,화곡 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,13.30,P3,Wave 3,341,Batch 12,"score 13.3, message_type1, linked source"
3,노원,휴즈전자담배 노원직영점,서울 노원구 상계동 371-2,010-8279-2797,https://m.zapjuice.co.kr/article/%EC%A0%84%EA%B5%AD%EC%B7%A8%EA%B8%89%EC%A0%90%EC%95%88%EB%82%B4/1002/1252/,,,,전자담배 전문점,노원/상계 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,13.30,P3,Wave 3,342,Batch 12,"score 13.3, message_type1, linked source"
3,도봉/창동,마샤 베이프 방학점,서울 도봉구 방학로 131 1층 3호,010-2881-1098,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,방학 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,13.30,P3,Wave 3,343,Batch 12,"score 13.3, message_type1, linked source"
3,동대문/청량리,베이프랩 답십리,서울 동대문구 황물로 65 (답십리동),010-9790-2770,https://vapelab.co.kr/,,,,전자담배 전문점,답십리 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,13.30,P3,Wave 3,344,Batch 12,"score 13.3, message_type1, linked source"
3,목동/오목교,시가랜드 전자담배,서울 양천구 신월로 344 1층,0507-1335-8585,https://map.naver.com/p/entry/place/34524114,,,,전자담배 전문점,신정 상권,3,4,5,12,A,1,미접촉,,"네이버 지도 place listing 검증 완료. 전자담배 카테고리, 서울 양천구 주소, 0507 확인. 기존 공개 웹 검색 010 대체",yes,linked_source,,확장/생활상권,13.30,P3,Wave 3,345,Batch 12,"score 13.3, message_type1, linked source"
3,문정/가락,베이프엔문정,서울 송파구 법원로4길 6 문정아이파크 132-2호,010-7559-9574,https://primejuice.kr/article/%ED%8C%90%EB%A7%A4%EC%A0%90-%EC%B0%BE%EA%B8%B0/5/1018/,,,,전자담배 전문점,문정 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,13.30,P3,Wave 3,346,Batch 12,"score 13.3, message_type1, linked source"
3,사당/방배,막시무스코리아,서울 서초구 서초동,010-9632-3788,https://maximuskorea.co.kr/,,,,전자담배 전문점,서초 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,13.30,P3,Wave 3,347,Batch 12,"score 13.3, message_type1, linked source"
3,사당/방배,킹콩전자담배 반포점,서울 서초구 잠원동,010-5216-5934,http://litmuskorea.co.kr/sitefront/Litmuskorea/stores/,,,,전자담배 전문점,반포/잠원 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,13.30,P3,Wave 3,348,Batch 12,"score 13.3, message_type1, linked source"
3,서울대입구/샤로수길,스모크 서울대입구역 전자담배,서울 관악구 관악로 211 1층 8호,010-5898-0078,https://m.zapjuice.co.kr/article/%EC%A0%84%EA%B5%AD%EC%B7%A8%EA%B8%89%EC%A0%90%EC%95%88%EB%82%B4/1002/646/,,,,전자담배 전문점,서울대입구 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,13.30,P3,Wave 3,349,Batch 12,"score 13.3, message_type1, linked source"
3,서울대입구/샤로수길,하이전자담배,서울 관악구 관악로 212 1층 127호 (봉천동 관악프라자),010-4803-7499,http://litmuskorea.co.kr/sitefront/Litmuskorea/stores/,,,,전자담배 전문점,봉천 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,13.30,P3,Wave 3,350,Batch 12,"score 13.3, message_type1, linked source"
3,신림,베이프렌드 전자담배 신림점,서울 관악구 신림로 387 1층,010-7266-0709,https://m.swidn.com/store,,,,전자담배 전문점,신림 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,13.30,P3,Wave 3,351,Batch 12,"score 13.3, message_type1, linked source"
3,신림,봉천동 전자담배 프라임쥬스,서울 관악구 양녕로 26 (봉천동) 1층,010-8870-2447,https://primejuice.kr/,,,,전자담배 전문점,봉천 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,13.30,P3,Wave 3,352,Batch 12,"score 13.3, message_type1, linked source"
3,신림,신림역 토네이도전자담배,서울 관악구 신림로 318 1동 1층 101호,010-9452-8576,https://m.zapjuice.co.kr/article/%EC%A0%84%EA%B5%AD%EC%B7%A8%EA%B8%89%EC%A0%90%EC%95%88%EB%82%B4/1002/1101/,,,,전자담배 전문점,신림역 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,13.30,P3,Wave 3,353,Batch 12,"score 13.3, message_type1, linked source"
3,중랑/면목,이지전자담배 마샤베이프 면목,서울 중랑구 면목동,010-6456-5964,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,면목 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,13.30,P3,Wave 3,354,Batch 12,"score 13.3, message_type1, linked source"
3,중랑/면목,전자담배 마샤베이프 면목로,서울 중랑구 면목로 488,010-3552-1677,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,면목 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,13.30,P3,Wave 3,355,Batch 12,"score 13.3, message_type1, linked source"
3,천호/강동,모던베이프 암사점,서울 강동구 암사동,010-7466-8264,https://modernvapeamsa.blogspot.com/,,,,전자담배 전문점,암사 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,13.30,P3,Wave 3,356,Batch 12,"score 13.3, message_type1, linked source"
3,강서/마곡,라미야 공항점,서울 강서구 송정로 30 1층 (공항동),010-3333-2213,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,공항/강서 상권,3,4,5,12,A,2,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,12.90,P3,Wave 3,357,Batch 12,"score 12.9, linked source"
3,노원,라미야전자담배 공릉점,서울 노원구 공릉동,010-8652-4190,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,공릉 상권,3,4,5,12,A,2,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,12.90,P3,Wave 3,358,Batch 12,"score 12.9, linked source"
3,문정/가락,가락시장 베이핑샵,서울 송파구 송파대로28길 27 송파성원쌍떼빌상가 101동 219호,010-9278-8140,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,가락시장 인접,3,4,5,12,A,2,미접촉,,기존 02와 함께 공개된 010 번호 사용,yes,linked_source,,확장/생활상권,12.90,P3,Wave 3,359,Batch 12,"score 12.9, linked source"
3,문정/가락,라파엘전자담배 문정역점,서울 송파구 법원로 114 엠스테이트 B동 138호,010-2922-8023,https://m.zapjuice.co.kr/article/%EC%A0%84%EA%B5%AD%EC%B7%A8%EA%B8%89%EC%A0%90%EC%95%88%EB%82%B4/1002/1155/,,,,전자담배 전문점,문정역 인접,3,4,5,12,A,2,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,12.90,P3,Wave 3,360,Batch 12,"score 12.9, linked source"
3,문정/가락,송파 전자담배 너구리굴 문정점,서울 송파구 법원로11길 11 문정현대지식산업센터1-1 A동 130호,010-8208-0947,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,문정 상업지구,3,4,5,12,A,2,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,12.90,P3,Wave 3,361,Batch 12,"score 12.9, linked source"
3,문정/가락,송파3대전자담배,서울 송파구 송이로 85 영진빌딩 1층,010-6585-2524,http://litmuskorea.co.kr/sitefront/Litmuskorea/stores/,,,,전자담배 전문점,가락 생활상권,3,4,5,12,A,2,미접촉,,기존 02와 함께 공개된 010 번호 사용,yes,linked_source,,확장/생활상권,12.90,P3,Wave 3,362,Batch 12,"score 12.9, linked source"
3,문정/가락,원더베이프 문정점,서울 송파구 법원로9길 26 에이치비지니스파크 D동 103호,010-8265-7880,https://wondervape.kr/shopinfo/company.html,,,,전자담배 전문점,문정 업무지구,3,4,5,12,A,2,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,12.90,P3,Wave 3,363,Batch 12,"score 12.9, linked source"
2,사당/방배,전자담배 사당동,서울 동작구 사당로 258,010-3751-1283,,,,,전자담배 전문점,사당 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.90,P3,Wave 3,364,Batch 12,"score 12.9, message_type1, flags:draft_only"
3,서울대입구/샤로수길,라미야서울대,서울 관악구 남부순환로 1820 지하1층 1057,010-4041-7810,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,서울대입구 상권,3,4,5,12,A,2,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,12.90,P3,Wave 3,365,Batch 12,"score 12.9, linked source"
3,서초/양재,서초전자담배,서울 서초구 효령로 304 국제전자센터 3층 3121호,010-9209-0071,https://m.justfog.co.kr/stockist.html,,,,전자담배 전문점,서초 상권,3,4,5,12,A,2,미접촉,,기존 02와 함께 공개된 010 번호 사용,yes,linked_source,,확장/생활상권,12.90,P3,Wave 3,366,Batch 12,"score 12.9, linked source"
3,성북/길음,성북멀티샵,서울 성북구 종암동,010-2382-6133,http://litmuskorea.co.kr/sitefront/Litmuskorea/stores/,,,,전자담배 전문점,성북 상권,3,4,5,12,A,2,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,12.90,P3,Wave 3,367,Batch 12,"score 12.9, linked source"
3,신림,신림멀티샵,서울 관악구 신림로 309 1층,010-6406-4262,http://litmuskorea.co.kr/sitefront/Litmuskorea/stores/,,,,전자담배 전문점,신림 메인상권,3,4,5,12,A,2,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,12.90,P3,Wave 3,368,Batch 12,"score 12.9, linked source"
2,은평/연신내,베이퍼크루 녹번역점,서울 은평구 통일로 579 아너스카운티 1층,010-6440-3164,,,,,전자담배 전문점,녹번 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.90,P3,Wave 3,369,Batch 12,"score 12.9, message_type1, flags:draft_only"
2,은평/연신내,오늘전자담배 은평뉴타운,서울 은평구 진관3로 21 은평뉴타운엘크루 101동 104호,010-3020-6160,,,,,전자담배 전문점,진관/은평뉴타운 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.90,P3,Wave 3,370,Batch 12,"score 12.9, message_type1, flags:draft_only"
2,은평/연신내,은평전자담배,서울 은평구 통일로 738-2 (불광동) 경인에버빌 1층,010-4368-2378,,,,,전자담배 전문점,불광 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.90,P3,Wave 3,371,Batch 12,"score 12.9, message_type1, flags:draft_only"
2,은평/연신내,응암전자담배,서울 은평구 응암로12길 14 1층,010-5272-2950,,,,,전자담배 전문점,응암 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.90,P3,Wave 3,372,Batch 12,"score 12.9, message_type1, flags:draft_only"
3,중랑/면목,라미야 면목점,서울 중랑구 면목로 375 (면목동) 1층,010-4296-0404,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,면목 상권,3,4,5,12,A,2,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,12.90,P3,Wave 3,373,Batch 12,"score 12.9, linked source"
3,천호/강동,고릴라파이프 천호점,서울 강동구 진황도로 4,010-5392-0448,https://m.ejuiceko.com/find_store.html,,,,전자담배 전문점,천호 메인상권,3,4,5,12,A,2,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,12.90,P3,Wave 3,374,Batch 12,"score 12.9, linked source"
3,천호/강동,라미야강동점,서울 강동구 천호동 157-3 1층,010-6553-3904,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,천호 생활상권,3,4,5,12,A,2,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,12.90,P3,Wave 3,375,Batch 12,"score 12.9, linked source"
3,천호/강동,라미야강동점 성내,서울 강동구 성내동,010-4175-0852,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,천호 상권,3,4,5,12,A,2,미접촉,,공개 웹 검색 기반 초안. 기존 라미야강동점과 별도 번호,yes,linked_source,,확장/생활상권,12.90,P3,Wave 3,376,Batch 12,"score 12.9, linked source"
3,천호/강동,하카전자담배 강동천호점,서울 강동구 구천면로 281,010-5364-1342,https://m.xn--9i1bl26anubgtr9x44g.com/article/%EC%A0%84%EA%B5%AD%EB%A7%A4%EC%9E%A5%EC%95%88%EB%82%B4/5/340/,,,,전자담배 전문점,천호 상권,3,4,5,12,A,2,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,12.90,P3,Wave 3,377,Batch 12,"score 12.9, linked source"
2,은평/연신내,베이프247 은평,서울 은평구 증산로 413 동현빌딩 104호,010-4090-9136,,,,,전자담배 전문점,은평 상권,3,4,5,12,A,2,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.50,P3,Wave 3,378,Batch 12,"score 12.5, flags:draft_only"
3,노원,노원전자담배쇼핑몰,서울 노원구 상계로7길 22 우성아파트 101호,010-7572-1538,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,노원 생활상권,3,4,5,12,A,3,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,12.40,P3,Wave 3,379,Batch 12,"score 12.4, linked source"
3,도봉/창동,라미야 쌍문점,서울 도봉구 창동 659-12 청우빌딩 3층,010-5858-7917,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,쌍문/창동 상권,3,4,5,12,A,2,미접촉,,공개 웹 검색 기반 초안; 동일 연락처 중복 병합: 라미야 쌍문역점 | 서울 도봉구 도봉로 484 청우빌딩 3층,yes,linked_source,merged_dup_history,확장/생활상권,12.40,P3,Wave 3,380,Batch 12,"score 12.4, linked source, flags:merged_dup_history"
3,수유/미아,수유전자담배 어썸리퀴드,서울 강북구 도봉로 290 수유역푸르지오시티 112호,010-5501-0095,https://m.ejuiceko.com/find_store.html,,,,전자담배 전문점,수유 역세권,3,4,5,12,A,3,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,12.40,P3,Wave 3,381,Batch 12,"score 12.4, linked source"
3,수유/미아,전자담배그레이컴퍼니 수유점,서울 강북구 한천로 1096 1층,010-9823-9475,https://m.zapjuice.co.kr/article/%EC%A0%84%EA%B5%AD%EC%B7%A8%EA%B8%89%EC%A0%90%EC%95%88%EB%82%B4/1002/327/,,,,전자담배 전문점,수유 핵심상권,3,4,5,12,A,3,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,12.40,P3,Wave 3,382,Batch 12,"score 12.4, linked source"
3,강서/마곡,다니엘코리아 까치산역점,서울 강서구 까치산역,010-5246-3118,,,,,전자담배 전문점,까치산 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,383,Batch 12,"score 12.2, message_type1, flags:draft_only"
3,강서/마곡,모닉스전자담배,서울 강서구 가양동,010-3557-3555,,,,,전자담배 전문점,가양 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,384,Batch 12,"score 12.2, message_type1, flags:draft_only"
3,강서/마곡,베이프존 등촌점,서울 강서구 등촌동,010-5388-8732,,,,,전자담배 전문점,등촌 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,385,Batch 12,"score 12.2, message_type1, flags:draft_only"
3,강서/마곡,전자담배 강서로,서울 강서구 강서로 426 효성인텔리안 103호,010-8799-1546,,,,,전자담배 전문점,강서 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,386,Batch 12,"score 12.2, message_type1, flags:draft_only"
3,강서/마곡,파파베이퍼스 마곡,서울 강서구 마곡중앙6로 11 (마곡동) 보타닉파크타워3 지하1층 113호,010-8917-4246,,,,,전자담배 전문점,마곡 오피스상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,387,Batch 12,"score 12.2, message_type1, flags:draft_only"
3,노원,베이핑크루 상계점,서울 노원구 상계동 1118-17 1층,010-9288-8558,,,,,전자담배 전문점,상계 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,388,Batch 12,"score 12.2, message_type1, flags:draft_only"
3,노원,시가K 노원전자담배,서울 노원구 상계동,010-6468-4578,,,,,전자담배 전문점,노원 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,389,Batch 12,"score 12.2, message_type1, flags:draft_only"
3,노원,양양베이프 월계점,서울 노원구 월계동,010-4191-1387,,,,,전자담배 전문점,월계 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,390,Batch 12,"score 12.2, message_type1, flags:draft_only"
3,도봉/창동,GV전자담배 그린베이퍼,서울 도봉구 덕릉로 228 (창동) 1층,010-7494-7894,,,,,전자담배 전문점,창동 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,391,Batch 12,"score 12.2, message_type1, flags:draft_only"
3,도봉/창동,전자담배 도봉로,서울 도봉구 도봉로145길 39 1층,010-3085-3898,,,,,전자담배 전문점,방학 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,392,Batch 12,"score 12.2, message_type1, flags:draft_only"
3,도봉/창동,포베이프,서울 도봉구 마들로11길 57 (창동),010-4727-4569,,,,,전자담배 전문점,창동 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,393,Batch 12,"score 12.2, message_type1, flags:draft_only"
3,도봉/창동,헤이즈베이프,서울 도봉구 도봉로 502 (창동),010-9899-9141,,,,,전자담배 전문점,창동 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,394,Batch 12,"score 12.2, message_type1, flags:draft_only"
3,동대문/청량리,답십리전자담배몰,서울 동대문구 천호대로 307 클래식타워 1층 108호,010-7328-9523,,,,,전자담배 전문점,답십리 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,395,Batch 12,"score 12.2, message_type1, flags:draft_only"
3,목동/오목교,목동 베이프타운,서울 양천구 목동,010-7236-9693,,,,,전자담배 전문점,목동 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,396,Batch 12,"score 12.2, message_type1, flags:draft_only"
3,사당/방배,노량진전자담배,서울 동작구 만양로 40 1층,010-2093-8783,,,,,전자담배 전문점,노량진 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,397,Batch 12,"score 12.2, message_type1, flags:draft_only"
3,사당/방배,베이퍼스 방배점,서울 서초구 방배동,010-4484-5600,,,,,전자담배 전문점,방배 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,398,Batch 12,"score 12.2, message_type1, flags:draft_only"
3,사당/방배,비글전자담배 방배점,서울 서초구 방배동,010-6774-2908,,,,,전자담배 전문점,방배 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,399,Batch 12,"score 12.2, message_type1, flags:draft_only"
3,사당/방배,시가로 전자담배 노량진점,서울 동작구 노량진로 162 한주실업 1층,010-9979-9959,,,,,전자담배 전문점,노량진 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,400,Batch 12,"score 12.2, message_type1, flags:draft_only"
3,사당/방배,전자담배 상도동,서울 동작구 상도로15길 92 태원 1층,010-9422-9547,,,,,전자담배 전문점,상도 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,401,Batch 12,"score 12.2, message_type1, flags:draft_only"
3,서울대입구/샤로수길,낙성대 전자담배 멀티샵,서울 관악구 인헌2길 13 (봉천동) 1층,010-9155-9845,,,,,전자담배 전문점,낙성대 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,402,Batch 12,"score 12.2, message_type1, flags:draft_only"
