priority_tier,area,store_name,address,phone,map_link,instagram_or_site,review_count,rating,store_type,store_tone,location_score,specialty_score,contactability_score,total_score,priority_grade,message_type,contact_status,last_contact_date,notes,sms_ready,source_bucket,cleanup_flags,cluster,send_score,send_priority_bucket,recommended_wave,send_order,batch_hint,priority_reason,row_number,phone_digits,normalized_phone,phone_type,audit_flags,audit_status,evidence_basis
2,강서/마곡,베이핑스타마곡점,서울 강서구 공항대로 164 류마타워 103호 베이핑스타,010-5684-2559,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,강서/마곡 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,188,Batch 8,"score 15.1, official source",189,01056842559,010-5684-2559,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,강서/마곡,야옹이전자담배 양천향교점,서울 강서구 양천로51길 11 신환빌딩 102호,010-5683-0309,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,강서/마곡 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,189,Batch 8,"score 15.1, official source",190,01056830309,010-5683-0309,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,강서/마곡,에브리데이스모크,서울 강서구 우장산로15길 39-1 1층 에브리데이스모크 전자담배,010-9895-0036,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,강서/마곡 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,190,Batch 8,"score 15.1, official source",191,01098950036,010-9895-0036,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,강서/마곡,전자담배연구소,서울 강서구 까치산로 114 (화곡동) 1층 전자담배연구소,010-2055-9766,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,강서/마곡 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,191,Batch 8,"score 15.1, official source",192,01020559766,010-2055-9766,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,강서/마곡,폭탄베이프,서울 강서구 곰달래로 231 1층 전자담배,010-8293-2840,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,강서/마곡 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,192,Batch 8,"score 15.1, official source",193,01082932840,010-8293-2840,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,강서/마곡,하카가양,서울 강서구 화곡로68길 33 라인 상가 108호,010-5493-0060,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,강서/마곡 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,193,Batch 8,"score 15.1, official source",194,01054930060,010-5493-0060,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,강서/마곡,화곡전자담배,서울 강서구 화곡로 139 지하1층,010-9181-7552,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,강서/마곡 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,194,Batch 8,"score 15.1, official source",195,01091817552,010-9181-7552,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,도봉/창동,베이핑스타,서울 도봉구 도봉로 441 드림하우스 상가101호 베이핑스타,010-6413-0114,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,도봉/창동 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,195,Batch 8,"score 15.1, official source",196,01064130114,010-6413-0114,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,동대문/청량리,라셀전자담배,서울 동대문구 장안동 308-2 1층 라셀전자담배,010-3630-5927,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,동대문/청량리 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,196,Batch 8,"score 15.1, official source",197,01036305927,010-3630-5927,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,동대문/청량리,베이프클럽,서울 동대문구 이문로 31 1층 전자담배,010-2103-7386,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,동대문/청량리 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,197,Batch 8,"score 15.1, official source",198,01021037386,010-2103-7386,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,동대문/청량리,시가존청량리,서울 동대문구 왕산로 220 하카 씨유청량리역점,010-8622-0434,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,동대문/청량리 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,198,Batch 8,"score 15.1, official source",199,01086220434,010-8622-0434,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,목동/오목교,베이프갱스터 목동점,서울 양천구 신정동 1007-11 이스타팰리스 106호 베이프갱스터,010-5204-0754,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,목동/오목교 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,199,Batch 8,"score 15.1, official source",200,01052040754,010-5204-0754,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,목동/오목교,베이프존 신정네거리점,"서울 양천구 중앙로43길 14 래미안목동아델리체, 상가비동 120호",010-9275-1688,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,목동/오목교 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,200,Batch 8,"score 15.1, official source",201,01092751688,010-9275-1688,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,목동/오목교,예스베이프(Yes Vape),서울 양천구 신월로 164,010-2556-5293,https://m.justfog.co.kr/stockist.html,,,,전자담배 전문점,목동/오목교 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(justfog) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,201,Batch 8,"score 15.1, official source",202,01025565293,010-2556-5293,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,목동/오목교,한국전자담배 신월점,서울 양천구 곰달래로 25 1층 전자담배,010-9066-1523,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,목동/오목교 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,202,Batch 8,"score 15.1, official source",203,01090661523,010-9066-1523,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,문정/가락,건담전자담배,서울 송파구 마천로 190 (오금동) 1층 103호,010-4435-0349,http://litmuskorea.co.kr/sitefront/Litmuskorea/stores/,,,,전자담배 전문점,문정/가락 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(litmus) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,203,Batch 8,"score 15.1, official source",204,01044350349,010-4435-0349,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,사당/방배,디지털M,서울 동작구 상도로 124 디지털 m 전자담배매장,010-9075-4058,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,사당/방배 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,204,Batch 8,"score 15.1, official source",205,01090754058,010-9075-4058,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,사당/방배,베이프송(vapesong),서울 동작구 만양로 40,010-5523-7001,https://m.justfog.co.kr/stockist.html,,,,전자담배 전문점,사당/방배 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(justfog) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,205,Batch 8,"score 15.1, official source",206,01055237001,010-5523-7001,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,사당/방배,베이프존(사당점),서울 동작구 남부순환로 2029 102호(베이프존 전자담배),010-9129-3104,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,사당/방배 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,206,Batch 8,"score 15.1, official source",207,01091293104,010-9129-3104,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,서울대입구/샤로수길,낙성대 전자담배 쿠노 베이프,서울 관악구 남부순환로 1924 1동 B208호(동림오피스텔),010-2248-7130,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,서울대입구/샤로수길 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,207,Batch 8,"score 15.1, official source",208,01022487130,010-2248-7130,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,서울대입구/샤로수길,봉천동 전자담배,"서울 관악구 보라매로 9 (봉천동), 1층 전자담배",010-2933-1519,http://litmuskorea.co.kr/sitefront/Litmuskorea/stores/,,,,전자담배 전문점,서울대입구/샤로수길 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(litmus) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,208,Batch 8,"score 15.1, official source",209,01029331519,010-2933-1519,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,서초/양재,하다 전자담배,서울 서초구 서초대로 240 서초동 동일하이빌 지하1층 B22호,010-9287-7987,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,서초/양재 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,209,Batch 8,"score 15.1, official source",210,01092877987,010-9287-7987,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,수유/미아,굿베이퍼,서울 강북구 도봉로 146 1층 굿베이퍼 전자담배,010-5517-8600,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,수유/미아 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,210,Batch 8,"score 15.1, official source",211,01055178600,010-5517-8600,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,수유/미아,미리내전자담배,서울 강북구 솔샘로64길 19 1층 미리내전자담배,010-5772-8114,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,수유/미아 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,211,Batch 8,"score 15.1, official source",212,01057728114,010-5772-8114,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,수유/미아,수유전자담배아이스크림,서울 강북구 노해로 95-1 1층 우측 전자담배,010-8127-7762,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,수유/미아 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,212,Batch 8,"score 15.1, official source",213,01081277762,010-8127-7762,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,수유/미아,스마트,서울 강북구 오패산로67길 11 1층3호 스마트전자담배,010-5882-8513,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,수유/미아 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,213,Batch 8,"score 15.1, official source",214,01058828513,010-5882-8513,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,신림,365아울렛,서울 관악구 신림로 126 365전자담배아울렛,010-3336-3437,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,신림 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,214,Batch 8,"score 15.1, official source",215,01033363437,010-3336-3437,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,신림,왕언니네전자담배,서울 관악구 신림로 86 왕언니네전자담배,010-9872-8289,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,신림 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,215,Batch 8,"score 15.1, official source",216,01098728289,010-9872-8289,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,신림,유베이프(you vape),서울 관악구 조원중앙로 6 1층 you vape전자담배,010-2378-3249,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,신림 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,216,Batch 8,"score 15.1, official source",217,01023783249,010-2378-3249,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,은평/연신내,민트프랜트,서울 은평구 증산로3길 3 전자담배,010-4759-7724,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,은평/연신내 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,217,Batch 8,"score 15.1, official source",218,01047597724,010-4759-7724,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,은평/연신내,베이프스팟(은평점),서울 은평구 은평로 108 메트로럭스주상복합APT 1층 107호(전자담배),010-9041-0045,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,은평/연신내 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,218,Batch 8,"score 15.1, official source",219,01090410045,010-9041-0045,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,은평/연신내,전자담배,서울 은평구 응암로12길 14 1층 전자담배,010-9042-4374,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,은평/연신내 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,219,Batch 8,"score 15.1, official source",220,01090424374,010-9042-4374,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,은평/연신내,전자담배 스트롱베이퍼,서울 은평구 통일로 1034 은평스카이뷰자이(진관동) 판매시설동 101호 스트롱베이프 전자담배,010-7269-8280,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,은평/연신내 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,220,Batch 8,"score 15.1, official source",221,01072698280,010-7269-8280,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,은평/연신내,하카베이프,서울 은평구 대조동 185-1 1층 전자담배,010-2288-7670,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,은평/연신내 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,221,Batch 8,"score 15.1, official source",222,01022887670,010-2288-7670,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,중랑/면목,길품공인중개사 & 전자담배멀티샵,서울 중랑구 중랑역로 69 1층 길품공인중개사사무소,010-9296-6525,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,중랑/면목 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,222,Batch 8,"score 15.1, official source",223,01092966525,010-9296-6525,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,중랑/면목,베이프엔젤,서울 중랑구 용마산로 377 B동 1층 1호 베이프엔젤 전자담배,010-2422-3318,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,중랑/면목 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,223,Batch 8,"score 15.1, official source",224,01024223318,010-2422-3318,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,중랑/면목,스모키전자담배,서울 중랑구 상봉동 106-17 1층 전자담배,010-6393-7905,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,중랑/면목 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,224,Batch 8,"score 15.1, official source",225,01063937905,010-6393-7905,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,천호/강동,HJ베이프샵,서울 강동구 양재대로 1482 1층,010-5888-0544,http://litmuskorea.co.kr/sitefront/Litmuskorea/stores/,,,,전자담배 전문점,천호/강동 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(litmus) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,225,Batch 8,"score 15.1, official source",226,01058880544,010-5888-0544,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,천호/강동,JMI전자담배 굽은다리점,서울 강동구 천중로50길 10 1층 전자담배가게,010-4148-7138,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,천호/강동 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,226,Batch 8,"score 15.1, official source",227,01041487138,010-4148-7138,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,천호/강동,강동구전자담배몰,서울 강동구 천호대로 1006 브라운스톤천호 B327호,010-3328-6204,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,천호/강동 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,227,Batch 8,"score 15.1, official source",228,01033286204,010-3328-6204,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,천호/강동,강동역 전자담배 피움,서울 강동구 천호대로 1089 복합시설동 지1층 비44호 (피움),010-4724-0128,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,천호/강동 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,228,Batch 8,"score 15.1, official source",229,01047240128,010-4724-0128,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,천호/강동,뉴턴전자담배 명일점,서울 강동구 양재대로 1626 105호,010-4803-5541,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,천호/강동 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,229,Batch 8,"score 15.1, official source",230,01048035541,010-4803-5541,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,천호/강동,둔촌베이퍼즈강동점,"서울 강동구 양재대로 1396,1층1-1호(둔촌동)",010-9024-5041,http://litmuskorea.co.kr/sitefront/Litmuskorea/stores/,,,,전자담배 전문점,천호/강동 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(litmus) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,230,Batch 8,"score 15.1, official source",231,01090245041,010-9024-5041,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,천호/강동,둔촌전자담배멀티샾,서울 강동구 양재대로 1396 원천빌딩101,010-3758-1514,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,천호/강동 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,231,Batch 8,"score 15.1, official source",232,01037581514,010-3758-1514,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,천호/강동,보광공조,서울 강동구 고덕로 101 대암빌딩 1층 전자담배,010-6801-0824,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,천호/강동 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,232,Batch 8,"score 15.1, official source",233,01068010824,010-6801-0824,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,천호/강동,이베이프샵,서울 강동구 천호대로157길 38 1층,010-7735-0764,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,천호/강동 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,233,Batch 8,"score 15.1, official source",234,01077350764,010-7735-0764,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,천호/강동,착한타바코,"서울 강동구 양재대로112길 23 1층 코너, 착한타바코 전자담배",010-9879-5695,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,천호/강동 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,235,Batch 8,"score 15.1, official source",236,01098795695,010-9879-5695,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,강서/마곡,마곡너구리굴전자담배 본점,서울 강서구 마곡중앙로 161-17 보타닉파크타워1 지하1층 108호,010-7543-4027,https://map.naver.com/p/search/마곡너구리굴전자담배 본점,,,,전자담배 전문점,강서/마곡 애매번호 재검증 복구,4,4,5,13,A,2,미접촉,,애매번호 재검증 복구 2026-04-10. Martha/Justfog가 동일 번호를 공유하고 네이버 지도 검색명도 본점 기준으로 수렴,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,236,Batch 8,"score 14.6, linked source",237,01075434027,010-7543-4027,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
2,문정/가락,전담GATE 문정역점,서울 송파구 법원로 114 제씨동 제1층 제씨120호,0507-1309-6149,https://pcmap.place.naver.com/place/2083599734/home,,,,전자담배 전문점,문정/가락 네이버 검색 핫스팟 2차 검증,4,4,5,13,A,2,미접촉,,네이버 검색 핫스팟 2차 확장 2026-04-10 · query=문정 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,237,Batch 8,"score 14.6, linked source",238,050713096149,0507-1309-6149,business_0507,,confirmed_high_confidence,linked_source; map_link; notes
2,문정/가락,하카 현대시티몰 가든파이브직영점,서울 송파구 충민로 66 1층,0507-1344-2120,https://pcmap.place.naver.com/place/2067327037/home,,,,전자담배 전문점,문정/가락 네이버 검색 핫스팟 2차 검증,4,4,5,13,A,2,미접촉,,네이버 검색 핫스팟 2차 확장 2026-04-10 · query=문정 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,238,Batch 8,"score 14.6, linked source",239,050713442120,0507-1344-2120,business_0507,,confirmed_high_confidence,linked_source; map_link; notes
2,천호/강동,둔촌역전자담배,서울 강동구 양재대로87길 19 1층,010-2222-2043,https://map.naver.com/p/search/둔촌역 전자담배 강동점,,,,전자담배 전문점,천호/강동 애매번호 재검증 복구,4,4,5,13,A,2,미접촉,,애매번호 재검증 복구 2026-04-10. 성내동 지번 표기와 양재대로87길 도로명 표기가 같은 매장으로 수렴하는 케이스라서 도로명 주소 기준으로 정리,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,239,Batch 8,"score 14.6, linked source",240,01022222043,010-2222-2043,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
2,노원,비엔베이프,서울 노원구 동일로 1365 랑은빌딩 201호,010-4145-4564,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,노원 상권,3,4,5,12,A,2,미접촉,,Martha Vape 공개 로케이터 기준 확인,yes,official_locator,,확장/생활상권,14.10,P2,Wave 2,240,Batch 8,"score 14.1, official source",241,01041454564,010-4145-4564,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
