no,phone,store_name,decoded_store_name,address,area_or_district,map_or_source_url,source_file,notes,verdict,reason,evidence_url,evidence_note
992,0507-1399-1459,뉴비\u003Cmark\u003E전자담배\u003C\u002Fmark\u003E,뉴비전자담배,서울특별시 중구 명동8나길 10 사보이호텔 1층 후문 옆 뉴비전자담배,충무로,,vape_1200_naver_additions_2026-04-15.csv,session2j,VERIFIED_KEEP,신뢰 출처 + 전담 명시 상호 (vape_1200_naver_additions_2026),,신뢰출처 + 명시 상호
993,0507-1399-1540,베이퍼니전자담배 신촌점,베이퍼니전자담배 신촌점,서울 서대문구 연세로 6-1 1층,신촌/이대,,vape_send_ready_final_2026-04-13_804.csv,merge_v2 west_hip,DROP,동일 매장 0507 secondary — 010 번호로 이미 등재됨,,"동일 상호+주소, 010 우선 유지"
994,0507-1399-2161,하카 강남 도곡동직영점,하카 강남 도곡동직영점,서울 강남구 도곡로 170 1층,서초/양재,https://pcmap.place.naver.com/place/1509350242/home,vape_send_ready_final_2026-04-13_804.csv,네이버 검색 롱테일 round2 2026-04-10 · query=양재역 전자담배,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/1509350242/home,Naver Place pcmap
995,0507-1399-7735,킹콩전자담배 강남역점,킹콩전자담배 강남역점,서울 강남구 강남대로 390 미진프라자 지하1층,강남역,,vape_1200_naver_additions_2026-04-15.csv,session2 naver discovery,DROP,동일 매장 0507 secondary — 010 번호로 이미 등재됨,,"동일 상호+주소, 010 우선 유지"
996,0507-1400-1226,크림 전자담배,크림 전자담배,서울 강남구 선릉로86길 44 1층 크림 전자담배,역삼/선릉,https://pcmap.place.naver.com/place/1568882848/home,vape_send_ready_final_2026-04-13_804.csv,네이버 검색 핫스팟 인접 확장 2026-04-10 · query=선릉 전자담배,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/1568882848/home,Naver Place pcmap
997,0507-1400-3010,파스타바코 강동점,파스타바코 강동점,서울 강동구 강동대로 245 1층 106호 PAS,천호/강동,https://pcmap.place.naver.com/place/36624355/home,vape_new_additions_outer_longtail_naver_2026-04-12.csv,네이버 플레이스 검색 스니펫 기준 신규 확보 (둔촌동역 전자담배),VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/36624355/home,Naver Place pcmap
998,0507-1400-3080,송파구전자담배,송파구전자담배,서울 송파구 가락로 168 부성빌딩 1층 8호,잠실/송리단길,https://pcmap.place.naver.com/place/1181866556/home,vape_send_ready_final_2026-04-13_804.csv,네이버 검색 롱테일 확장 2026-04-10 · query=석촌역 전자담배,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/1181866556/home,Naver Place pcmap
999,0507-1400-5336,전자금연용품\u003Cmark\u003E할인\u003C\u002Fmark\u003E매장,전자금연용품할인매장,서울특별시 구로구 디지털로32나길 38 1층,할인,,vape_1200_naver_additions_2026-04-15.csv,session2b,VERIFIED_KEEP,신뢰 출처 + 전담 관련 상호 + 노트 (vape_1200_naver_additions_2026),,신뢰출처 + 노트
1000,0507-1400-5934,킹콩전자담배멀티샵,킹콩전자담배멀티샵,서울 서초구 신반포로 219 반포쇼핑타운,잠원/반포 인접,https://pcmap.place.naver.com/place/37268990/home,vape_send_ready_final_2026-04-13_804.csv,"merge_v2 dense_core; core_adjacent, 반포/잠원 외곽 확장",VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/37268990/home,Naver Place pcmap
1001,0507-1401-1775,매슬로우,매슬로우,서울 마포구 와우산로29마길 12,홍대/합정/상수,https://pcmap.place.naver.com/place/36384256/home,vape_send_ready_final_2026-04-13_804.csv,네이버 플레이스 검증 · west_hip redux A · 카테고리=전자담배,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/36384256/home,Naver Place pcmap
1002,0507-1401-2161,하카 강남 삼성역직영점,하카 강남 삼성역직영점,서울 강남구 삼성로 420 1층,삼성/코엑스,https://pcmap.place.naver.com/place/1666893708/home,vape_send_ready_final_2026-04-13_804.csv,네이버 검색 핫스팟 2차 확장 2026-04-10 · query=삼성역 전자담배,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/1666893708/home,Naver Place pcmap
1003,0507-1401-2700,쿨베이핑전자담배 개포점,쿨베이핑전자담배 개포점,서울 강남구 개포로 238,서초/양재,https://pcmap.place.naver.com/place/294254628/home,vape_send_ready_final_2026-04-13_804.csv,네이버 지도 검색 기반 신규 추가 2026-04-10 저녁,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/294254628/home,Naver Place pcmap
1004,0507-1401-5336,전자담배 구로디지털점,전자담배 구로디지털점,서울 구로구 디지털로32나길 38,구로디지털단지/금천,https://pcmap.place.naver.com/place/36305256/home,vape_new_additions_outer_longtail_naver_2026-04-12.csv,네이버 플레이스 검색 스니펫 기준 신규 확보 (구로디지털단지역 전자담배),VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/36305256/home,Naver Place pcmap
1005,0507-1401-6326,위베이프 고래전자담배 고려대점,위베이프 고래전자담배 고려대점,서울 성북구 안암로 67,성북/길음,https://pcmap.place.naver.com/place/36202936/home,vape_send_ready_final_2026-04-13_804.csv,네이버 검색 롱테일 확장 2026-04-10 · query=신설동역 전자담배,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/36202936/home,Naver Place pcmap
1006,0507-1401-6685,전자담배 멀티샵 시가모아 선릉점,전자담배 멀티샵 시가모아 선릉점,서울 강남구 테헤란로 306 (역삼동),강남구,https://naver.me/place/1401-6685,vape_1200_naver_v3_lowcov_clean_additions_2026-04-15.csv,verify: not in 1174 pool; check if in hidden locator v3 output,VERIFIED_KEEP,Naver URL + 신뢰 출처 + 전담 상호 (vape_1200_naver_v3_lowcov_clea),https://naver.me/place/1401-6685,Naver + 신뢰출처
1007,0507-1402-1000,하이베이프,하이베이프,서울 영등포구 영신로 216 1층,여의도 권역 외곽,https://pcmap.place.naver.com/place/1329444649/home,vape_send_ready_yongsan_yeouido_seodaemun_batch3_checkpoint_2026-04-13.csv,exclude_out_of_batch,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/1329444649/home,Naver Place pcmap
1008,0507-1402-5085,베이프온전자담배 24시 선릉,베이프온전자담배 24시 선릉,서울 강남구 선릉로 431 SK허브오피스텔 지하1층 B104호,역삼/선릉,https://pcmap.place.naver.com/place/34779136/home,vape_send_ready_final_2026-04-13_804.csv,네이버 검색 핫스팟 인접 확장 2026-04-10 · query=선릉 전자담배,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/34779136/home,Naver Place pcmap
1009,0507-1402-5964,이지전자담배,이지전자담배,서울 중랑구 중랑천로10길 90 1층,중랑/면목,https://pcmap.place.naver.com/place/37232776/home,vape_send_ready_final_2026-04-13_804.csv,merge_v2 longtail_outer; longtail stations batch 신규 후보 2026-04-13,DROP,동일 매장 0507 secondary — 010 번호로 이미 등재됨,https://pcmap.place.naver.com/place/37232776/home,"동일 상호+주소, 010 우선 유지"
1010,0507-1402-7954,전담이지 문정송파점,전담이지 문정송파점,서울 송파구 송파대로 167 문정테라타워 B동 1층 133호,문정/가락,https://pcmap.place.naver.com/place/2035450840/home,vape_send_ready_final_2026-04-13_804.csv,네이버 검색 롱테일 round2 2026-04-10 · query=문정역 전자담배,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/2035450840/home,Naver Place pcmap
1011,0507-1403-0553,쿨베이핑 천호점,쿨베이핑 천호점,서울 강동구 올림픽로 660 1층 109호,강동구,https://naver.me/place/1095258315,vape_1200_naver_v3_lowcov_clean_additions_2026-04-15.csv,query: 서울 전자담배 천호역,VERIFIED_KEEP,Naver URL + 신뢰 출처 + 전담 상호 (vape_1200_naver_v3_lowcov_clea),https://naver.me/place/1095258315,Naver + 신뢰출처
1012,0507-1403-1348,\u003Cmark\u003E아이코스공식\u003C\u002Fmark\u003E판매처 이마트24성신로데오점,아이코스공식판매처 이마트24성신로데오점,서울특별시 성북구 동소문로20길 31,종로,,vape_1200_naver_additions_2026-04-15.csv,session3k,DROP,"IQOS/HNB 공식판매점 — 편의점/일반마트 코너, 전담 전문매장 아님",,아이코스 공식판매처
1013,0507-1403-8306,라미야 \u003Cmark\u003E전자담배\u003C\u002Fmark\u003E 송파\u003Cmark\u003E잠실\u003C\u002Fmark\u003E점,라미야 전자담배 송파잠실점,서울특별시 송파구 올림픽로 119 잠실파인애플상가 지하1층 A170호 라미야전자담배,잠실새내,,vape_1200_naver_additions_2026-04-15.csv,session2n,VERIFIED_KEEP,신뢰 출처 + 전담 명시 상호 (vape_1200_naver_additions_2026),,신뢰출처 + 명시 상호
1014,0507-1404-6553,라운지스토리 전자담배,라운지스토리 전자담배,서울 양천구 신정동,양천/신정,https://m.place.naver.com/place/36898346,vape_low_coverage_followup_additions_2026-04-14.csv,네이버 플레이스 (place_id 36898346). 영업중22:00마감. 2026-04-14 low-coverage followup 신규.,VERIFIED_KEEP,공식 로케이터 출처 (vape_low_coverage_followup_addition),https://m.place.naver.com/place/36898346,공식 로케이터 파일
1015,0507-1404-6840,전담GATE 천호역점,전담GATE 천호역점,서울 강동구 천호대로 1021 1층 2호,천호/강동,https://pcmap.place.naver.com/place/1188630702/home,vape_send_ready_final_2026-04-13_804.csv,네이버 검색 롱테일 3차 확장 2026-04-10 · query=천호역 전자담배,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/1188630702/home,Naver Place pcmap
1016,0507-1404-9970,강남 스타베이프,강남 스타베이프,서울 강남구 논현로38길 26 광희빌딩 2층,역삼/선릉,https://pcmap.place.naver.com/place/37687647/home,vape_send_ready_final_2026-04-13_804.csv,"merge_v2 dense_core; core_adjacent, 역삼/도곡 남단 확장",VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/37687647/home,Naver Place pcmap
1017,0507-1405-1018,mark글로mark인뷰티,mark글로mark인뷰티,서울 강남구 봉은사로4길 1 3층,강남구,,vape_1200_naver_v2_mobile_additions_2026-04-15.csv,q:글로 서울 판매,DROP,GLO/HNB 관련 상호 — 전담 전문점 불명확,,GLO(HNB)
1018,0507-1405-1298,\u003Cmark\u003E아이코스공식\u003C\u002Fmark\u003E판매처 CU\u003Cmark\u003E종로\u003C\u002Fmark\u003E센터점,아이코스공식판매처 CU종로센터점,서울특별시 종로구 종로 78 미려빌딩 1F,종로,,vape_1200_naver_additions_2026-04-15.csv,session3k,DROP,"IQOS/HNB 공식판매점 — 편의점/일반마트 코너, 전담 전문매장 아님",,아이코스 공식판매처
1019,0507-1405-1758,오지구 천호로데오점,오지구 천호로데오점,서울 강동구 천호대로157길 25 1층,천호/강동,https://pcmap.place.naver.com/place/2025694506/home,vape_send_ready_final_2026-04-13_804.csv,네이버 검색 롱테일 3차 확장 2026-04-10 · query=천호역 전자담배,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/2025694506/home,Naver Place pcmap
1020,0507-1405-3255,선봉모바일 전자담배 9호점,선봉모바일 전자담배 9호점,서울특별시 구로구 온수동 21-1 선봉모바일,,,vape_1300_lowcov_v2_relaunch_additions_2026-04-15.csv,,VERIFIED_KEEP,1300 저커버리지 스윕 + 전담 명시 상호명,,전담 명시 상호
1021,0507-1405-3511,판다전자담배 이수역점,판다전자담배 이수역점,서울 동작구 동작대로25길 6 1층 판다전자담배 이수역점,사당/방배,https://pcmap.place.naver.com/place/1090192366/home,vape_send_ready_final_2026-04-13_804.csv,네이버 검색 롱테일 확장 2026-04-10 · query=남성역 전자담배,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/1090192366/home,Naver Place pcmap
1022,0507-1405-3636,위베이프 명동점,위베이프 명동점,"서울 중구 소공로 58 지하층 라열 9,10호",서울역/용산,https://pcmap.place.naver.com/place/37125744/home,vape_send_ready_final_2026-04-13_804.csv,네이버 지도 검색 기반 신규 추가 2026-04-10 저녁,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/37125744/home,Naver Place pcmap
1023,0507-1405-5489,마곡점빵,마곡점빵,서울 강서구 마곡서1로 100 603동 상가 107호,강서/마곡,https://pcmap.place.naver.com/place/2094845369/home,vape_800_outer_longtail_batch1_gangseo_magok_banghwa_checkpoint_2026-04-13.csv,네이버 플레이스 검색 스니펫 기준 신규 확보 (방화역 전자담배),VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/2094845369/home,Naver Place pcmap
1024,0507-1405-6569,이구베이프,이구베이프,서울특별시 중랑구 봉화산로 221 149호,신내,,vape_1200_naver_additions_2026-04-15.csv,session2d,VERIFIED_KEEP,신뢰 출처 + 전담 명시 상호 (vape_1200_naver_additions_2026),,신뢰출처 + 명시 상호
1025,0507-1405-8550,베이핑크루,베이핑크루,서울 노원구 동일로 1657 1층 전자담배,도봉/창동,https://pcmap.place.naver.com/place/36233457/home,vape_send_ready_final_2026-04-13_804.csv,네이버 지도 검색 기반 신규 추가 2026-04-10 저녁,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/36233457/home,Naver Place pcmap
1026,0507-1406-0160,투엑스 전자담배 노량진점,투엑스 전자담배 노량진점,서울 동작구 노량진로 147 1층,노량진/보라매,https://pcmap.place.naver.com/place/1999355619/home,vape_send_ready_final_2026-04-13_804.csv,네이버 검색 롱테일 확장 2026-04-10 · query=노량진 전자담배,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/1999355619/home,Naver Place pcmap
1027,0507-1406-0417,스모크베이프,스모크베이프,서울 서초구 반포대로28길 21-7,서초구,https://pcmap.place.naver.com/place/36449049/home,vape_naver_variant_v4_additions_2026-04-15.csv,naver_variant_v4 | cat=전자담배 | query:스모크베이프 서울,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/36449049/home,Naver Place pcmap
1028,0507-1406-2192,위베이프 아이다전자담배 중랑상봉점,위베이프 아이다전자담배 중랑상봉점,서울 중랑구 면목로 488,상봉/면목,,vape_kakao_sweep_additions_2026-04-14.csv,,VERIFIED_KEEP,KakaoMap 스윕 + 전담 관련 상호명,,Kakao 스윕
1029,0507-1406-7775,전자담배 멀티샵 송파NO1,전자담배 멀티샵 송파NO1,"서울 송파구 올림픽로 104 (잠실동, 동성빌딩) 1층 7호",송파구,,vape_send_ready_final_2026-04-15_1323.csv,9년 이상 운영 전문매장 (블로그 언급),VERIFIED_KEEP,신뢰 출처 + 전담 명시 상호 (vape_send_ready_final_2026-04-),,신뢰출처 + 명시 상호
1030,0507-1407-1142,베이프스토어,베이프스토어,서울 마포구 월드컵로13길 14 1층,홍대/합정/상수,https://pcmap.place.naver.com/place/1941633086/home,vape_send_ready_final_2026-04-13_804.csv,역명 키워드 확장 재시도 배치 batch3 신규 후보,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/1941633086/home,Naver Place pcmap
1031,0507-1407-1511,\u003Cmark\u003E베이핑\u003C\u002Fmark\u003E라운지 선릉점,베이핑라운지 선릉점,서울특별시 강남구 선릉로 420 1층 전자담배,전자담배,,vape_1200_naver_additions_2026-04-15.csv,session2b,VERIFIED_KEEP,신뢰 출처 + 전담 명시 상호 (vape_1200_naver_additions_2026),,신뢰출처 + 명시 상호
1032,0507-1407-3641,위베이프 전자담배 명지가재울점,위베이프 전자담배 명지가재울점,서울 서대문구 증가로 150 상가동 B322호,서대문/홍제,https://pcmap.place.naver.com/place/2072688461/home,vape_send_ready_final_2026-04-13_804.csv,네이버 지도 검색 기반 신규 추가 2026-04-10 저녁,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/2072688461/home,Naver Place pcmap
1033,0507-1407-5262,더베이프샵 다미 홍대점,더베이프샵 다미 홍대점,서울 마포구 와우산로35길 71-4 1층,홍대/합정/상수,,vape_send_ready_final_2026-04-13_804.csv,merge_v2 west_hip,VERIFIED_KEEP,804 메인 baseline + 전담 관련 상호 (804 기본),,804 baseline (804 기본)
1034,0507-1407-5686,전담GATE 상봉망우점,전담GATE 상봉망우점,서울 중랑구 봉우재로33길 55 마제스티 101호,중랑/면목,https://pcmap.place.naver.com/place/2029809346/home,vape_send_ready_final_2026-04-13_804.csv,네이버 검색 롱테일 확장 2026-04-10 · query=상봉 전자담배,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/2029809346/home,Naver Place pcmap
1035,0507-1407-6388,에스앤디라이프,에스앤디라이프,서울특별시 금천구 가산동 660 1111호,,,vape_1300_lowcov_v2_relaunch_additions_2026-04-15.csv,,NEEDS_REVIEW,상호명 모호 + URL 없음 (에스앤디라이프),,상호 모호
1036,0507-1408-1131,구름쥬스 전자담배 삼성역점,구름쥬스 전자담배 삼성역점,서울 강남구 테헤란로87길 51 1층 구름쥬스전자담배,역삼/선릉,https://pcmap.place.naver.com/place/1668347708/home,vape_send_ready_final_2026-04-13_804.csv,네이버 검색 핫스팟 2차 확장 2026-04-10 · query=삼성역 전자담배,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/1668347708/home,Naver Place pcmap
1037,0507-1408-1511,ë² ì´íë¼ì´ì§ <mark>ì ìë´ë°°</mark>,베이핑라운지 전자담배,서울특별시 중구 창경궁로 2 남경빌딩 1층,서울,,vape_1200_naver_additions_2026-04-15.csv,session2b,VERIFIED_KEEP,신뢰 출처 + 전담 명시 상호 (vape_1200_naver_additions_2026),,신뢰출처 + 명시 상호
1038,0507-1408-7043,도파민라운지,도파민라운지,서울 강남구 테헤란로 322 제지하1층 125호,역삼/선릉,https://pcmap.place.naver.com/place/2044636934/home,vape_send_ready_final_2026-04-13_804.csv,merge_v2 dense_core; strict_core,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/2044636934/home,Naver Place pcmap
1039,0507-1408-7905,상봉역 전자담배,상봉역 전자담배,서울특별시 중랑구 봉우재로33길 20,중랑/면목,,vape_send_ready_final_2026-04-13_804.csv,네이버 지도 검색 기반 신규 추가 2026-04-10 저녁,VERIFIED_KEEP,804 메인 baseline + 전담 관련 상호 (네이버 검색),,804 baseline (네이버 검색)
1040,0507-1408-8383,월드베이프 양천향교점,월드베이프 양천향교점,서울특별시 강서구 마곡동 784-3 1층 102호,강서구,https://pcmap.place.naver.com/place/1617353341/home,vape_mobilemap_v5b_additions_2026-04-15.csv,mobilemap_v5b | cat=전자담배 | query:서울 액상전자담배,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/1617353341/home,Naver Place pcmap
1041,0507-1408-8447,위베이프 삼성역,위베이프 삼성역,서울 강남구 영동대로85길 20 대치3차 아이파크오피스텔 301호,삼성/코엑스,https://pcmap.place.naver.com/place/35700330/home,vape_send_ready_final_2026-04-13_804.csv,네이버 검색 핫스팟 2차 확장 2026-04-10 · query=삼성역 전자담배,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/35700330/home,Naver Place pcmap
1042,0507-1408-9079,하카전자담배 송파점,하카전자담배 송파점,서울 송파구 송파대로 380 행우빌딩,잠실/송리단길,https://pcmap.place.naver.com/place/37779388/home,vape_send_ready_final_2026-04-13_804.csv,네이버 검색 롱테일 확장 2026-04-10 · query=송파역 전자담배,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/37779388/home,Naver Place pcmap
1043,0507-1409-0901,수유 전자담배 어썸리퀴드,수유 전자담배 어썸리퀴드,서울 강북구 도봉로 290 푸르지오시티 1층 112호 (미아동),수유/미아,https://pcmap.place.naver.com/place/36652279/home,vape_send_ready_final_2026-04-13_804.csv,네이버 플레이스 검증 · last3_sprint · query=수유역 전자담배 · 미아동 160-3 · 23:00 영업,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/36652279/home,Naver Place pcmap
1044,0507-1409-1453,전자담배 멀티샵 서브마린,전자담배 멀티샵 서브마린,서울 송파구 올림픽로35가길 9 신천동 잠실 푸르지오 월드마크 230호,송파구,,vape_1300_coord_grid_additions_2026-04-15.csv,,NEEDS_REVIEW,약한 출처 + URL 없음 + 전담 명시 상호 (vape_1300_coord_grid_additions),,"약한 출처, URL 없음"
1045,0507-1409-5953,그린스모크 사당점,그린스모크 사당점,서울특별시 동작구 동작대로3길 22,동작,,vape_1200_naver_additions_2026-04-15.csv,session2w,VERIFIED_KEEP,신뢰 출처 + 전담 관련 상호 + 노트 (vape_1200_naver_additions_2026),,신뢰출처 + 노트
1046,0507-1410-0874,제이엠아이전자담배 방화점,제이엠아이전자담배 방화점,서울 강서구 금낭화로 136 1층 113호,강서/마곡,https://pcmap.place.naver.com/place/2018492382/home,vape_send_ready_final_2026-04-13_804.csv,네이버 검색 롱테일 확장 2026-04-10 · query=방화역 전자담배,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/2018492382/home,Naver Place pcmap
1047,0507-1410-2577,홍대전담,홍대전담,"서울 마포구 양화로 156 LG팰리스빌딩 제1층 제111호, 제112호",홍대/합정/상수,,vape_send_ready_final_2026-04-13_804.csv,네이버 플레이스 검증 2026-04-12 · query=홍대입구역 전자담배,VERIFIED_KEEP,804 메인 baseline + 전담 관련 상호 (네이버 검색),,804 baseline (네이버 검색)
1048,0507-1410-5869,홀릭 여의도점,홀릭 여의도점,서울 영등포구 의사당대로 127 롯데캐슬 엠파이어 B1층 117호 전자담배,여의도,https://pcmap.place.naver.com/place/31806245/home,vape_send_ready_final_2026-04-13_804.csv,네이버 지도 상세 검증 2026-04-10. 기존 공개 웹 검색 초안(마샤전자담배 여의도점)과 동일 주소로 확인되어 홀릭 여의도점으로 병합·정정,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/31806245/home,Naver Place pcmap
1049,0507-1410-6366,Bacchus Repair Shop,Bacchus Repair Shop,서울 강북구 도봉로96나길 18,강북구,,vape_1200_naver_v2_mobile_additions_2026-04-15.csv,q:릴 서울 도봉구,DROP,수리점(Repair Shop) — 전담 전문점 아님,,비전문 업종
1050,0507-1410-8725,제로\u003Cmark\u003E전자담배 건대점\u003C\u002Fmark\u003E,제로전자담배 건대점,서울특별시 광진구 동일로24길 77 1층 2호,서울,,vape_1200_naver_additions_2026-04-15.csv,session3b,VERIFIED_KEEP,신뢰 출처 + 전담 명시 상호 (vape_1200_naver_additions_2026),,신뢰출처 + 명시 상호
1051,0507-1411-0262,너구리전자담배 방이점,너구리전자담배 방이점,서울 송파구 오금로11길 45 사보이시티잠실 1층 104호,잠실/송리단길,https://pcmap.place.naver.com/place/1137619712/home,vape_send_ready_final_2026-04-13_804.csv,네이버 검색 롱테일 확장 2026-04-10 · query=방이동 전자담배,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/1137619712/home,Naver Place pcmap
1052,0507-1411-6689,마포 전자담배,마포 전자담배,서울 마포구 대흥로 94 크로바빌딩,마포/공덕,,vape_send_ready_final_2026-04-13_804.csv,네이버 지도 검색 기반 신규 추가 2026-04-10 저녁,VERIFIED_KEEP,804 메인 baseline + 전담 관련 상호 (네이버 검색),,804 baseline (네이버 검색)
1053,0507-1411-6979,방이 베이프 전자담배 송파잠실점,방이 베이프 전자담배 송파잠실점,서울 송파구 오금로11길 33 신동아타워 1층 110호,잠실/송리단길,https://pcmap.place.naver.com/place/1095747692/home,vape_send_ready_final_2026-04-13_804.csv,네이버 검색 롱테일 확장 2026-04-10 · query=방이동 전자담배,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/1095747692/home,Naver Place pcmap
1054,0507-1411-8209,라미야전자담배 응암점,라미야전자담배 응암점,서울 은평구 은평로 82 1동 2층 216-1호,은평/연신내,https://pcmap.place.naver.com/place/1572150313/home,vape_send_ready_final_2026-04-13_804.csv,네이버 검색 롱테일 확장 2026-04-10 · query=응암 전자담배,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/1572150313/home,Naver Place pcmap
1055,0507-1412-1431,\u003Cmark\u003E아이코스공식\u003C\u002Fmark\u003E판매처 CU 성수성원점,아이코스공식판매처 CU 성수성원점,서울특별시 성동구 아차산로15길 10 성원상떼뷰오피스텔 1층 CU 편의점,광진,,vape_1200_naver_additions_2026-04-15.csv,session3k,DROP,"IQOS/HNB 공식판매점 — 편의점/일반마트 코너, 전담 전문매장 아님",,아이코스 공식판매처
1056,0507-1412-2378,은평전자담배,은평전자담배,서울 은평구 통일로 738-2 1층 은평전자담배,은평/연신내,https://pcmap.place.naver.com/place/1503538835/home,vape_new_additions_outer_longtail_naver_2026-04-12.csv,네이버 플레이스 검색 스니펫 기준 신규 확보 (불광역 전자담배),VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/1503538835/home,Naver Place pcmap
1057,0507-1412-2784,위베이프전자담배 양재점,위베이프전자담배 양재점,서울특별시 서초구 강남대로 224 양재한신휴플러스,,,vape_send_ready_final_2026-04-15_1323.csv,,VERIFIED_KEEP,신뢰 출처 + 전담 명시 상호 (vape_send_ready_final_2026-04-),,신뢰출처 + 명시 상호
1058,0507-1412-7774,구로 전자담배샵,구로 전자담배샵,서울특별시 구로구 디지털로32나길 38 서림빌딩,구로구,,vape_1400_naver_blog_v2_final_additions_2026-04-16.csv,,NEEDS_REVIEW,Naver 블로그 + URL 없음 — 전담 명시 (확인 권장),,"Naver 블로그, URL 없음"
1059,0507-1413-1740,블루전자담배 사당점,블루전자담배 사당점,서울 동작구 사당로 258 1층 전자담배,사당/방배,https://pcmap.place.naver.com/place/621406460/home,vape_send_ready_final_2026-04-13_804.csv,네이버 검색 롱테일 확장 2026-04-10 · query=남성역 전자담배,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/621406460/home,Naver Place pcmap
1060,0507-1413-3302,더 모더 전자담배,더 모더 전자담배,서울 동작구 만양로 108 1층 전자담배,노량진/보라매,https://pcmap.place.naver.com/place/36263114/home,vape_send_ready_final_2026-04-13_804.csv,네이버 검색 롱테일 확장 2026-04-10 · query=노량진 전자담배,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/36263114/home,Naver Place pcmap
1061,0507-1413-5875,베이프코스 전자담배 시청점,베이프코스 전자담배 시청점,서울 중구 세종대로 124 지하아케이드 지하 1층,종로/을지로/충무로,https://pcmap.place.naver.com/place/1513358071/home,vape_send_ready_final_2026-04-13_804.csv,네이버 검색 롱테일 확장 2026-04-10 · query=시청 전자담배,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/1513358071/home,Naver Place pcmap
